,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
82,frozenset({'INSURANCE'}),"frozenset({'AGGREGATE', 'RETIREMENT'})",0.38289205702647655,0.3652410047522064,0.3652410047522064,0.9539007092198583,2.6117021276595747,1.0,0.225393125132217,13.769387435375247,1.0,0.9539007092198581,0.9273751280009103,0.9769503546099292
83,frozenset({'RETIREMENT'}),"frozenset({'AGGREGATE', 'INSURANCE'})",0.3652410047522064,0.3652410047522064,0.3652410047522064,1.0,2.7379182156133828,1.0,0.23184001319980513,inf,0.9999999999999999,1.0,1.0,1.0
84,"frozenset({'OF', 'AND'})",frozenset({'FOR'}),0.08689748811948404,0.13374066530889342,0.06788866259334692,0.7812500000000001,5.84152918781726,1.0,0.05626693471857546,3.9600426728736324,0.9076877323420075,0.44444444444444453,0.7474774686520378,0.6444321065989849
85,"frozenset({'OF', 'FOR'})",frozenset({'AND'}),0.07875084860828242,0.18329938900203666,0.06788866259334692,0.8620689655172413,4.703065134099616,1.0,0.05345368016005686,5.921079429735232,0.8546794399410464,0.34965034965034963,0.8311118754837045,0.6162196679438059
86,"frozenset({'AND', 'FOR'})",frozenset({'OF'}),0.09164969450101833,0.11473183978275628,0.06788866259334692,0.7407407407407408,6.456278763971072,1.0,0.05737352452771752,3.414605760837941,0.9303811659192824,0.49019607843137264,0.7071404226312202,0.6662283585360509
87,"frozenset({'THE', 'AND'})",frozenset({'FOR'}),0.09097080787508487,0.13374066530889342,0.07060420909708079,0.7761194029850746,5.803166906583832,1.0,0.05843771272817942,3.86929169495361,0.9105101395990118,0.4581497797356828,0.7415547653581622,0.6520190923554815
88,"frozenset({'THE', 'FOR'})",frozenset({'AND'}),0.07807196198234895,0.18329938900203666,0.07060420909708079,0.9043478260869565,4.9337198067632855,1.0,0.05629366616752599,8.538233660433253,0.8648323326158377,0.3701067615658364,0.8828797571289169,0.6447665056360709
89,"frozenset({'AND', 'FOR'})",frozenset({'THE'}),0.09164969450101833,0.10522742701968771,0.07060420909708079,0.7703703703703704,7.321003584229391,1.0,0.06096014755759821,3.8965902371723278,0.9505217316315971,0.5591397849462366,0.7433653684033047,0.7206690561529272
90,"frozenset({'AND', 'TO'})",frozenset({'FOR'}),0.08486082824168364,0.13374066530889342,0.06177868295994569,0.7279999999999999,5.4433705583756335,1.0,0.050429339332239184,3.1847769657761256,0.8919848697296768,0.39393939393939387,0.6860062695924763,0.594964467005076
91,"frozenset({'FOR', 'TO'})",frozenset({'AND'}),0.06924643584521385,0.18329938900203666,0.06177868295994569,0.892156862745098,4.867211328976035,1.0,0.04908585357894926,7.573042029253838,0.853656190636497,0.3238434163701067,0.8679526673512297,0.6145969498910675
